DrugA,DrugB,tanimoto,feature_jsim,feature_dsim,feature_osim
CHLORMERODRIN,FOSDENOPTERIN,0.039473684,0,0,0
CHLORMERODRIN,FOSTAMATINIB,0.102272727,0,0,0
CHLORMERODRIN,GANAXOLONE,0.06557377,0,0,0
CHLORMERODRIN,GADOTERIC ACID,0.088888889,0,0,0
CHLORMERODRIN,GADOTERIDOL,0.125,0,0,0
CHLORMERODRIN,GADOPICLENOL,0.115942029,0,0,0
CHLORMERODRIN,GRANISETRON,0.109375,0,0,0
CHLORMERODRIN,GUANIDINE,0.133333333,0,0,0
CHLORMERODRIN,HALOFANTRINE,0.084507042,0,0,0
CHLORMERODRIN,HOMATROPINE,0.145454545,0,0,0
CHLORMERODRIN,IBANDRONATE,0.098039216,0,0,0
CHLORMERODRIN,IOBENGUANE,0.102040816,0,0,0
CHLORMERODRIN,IOBITRIDOL,0.140350877,0,0,0
CHLORMERODRIN,IOXILAN,0.163934426,0,0,0
CHLORMERODRIN,IMIDUREA,0.115384615,0,0,0
CHLORMERODRIN,IVERMECTIN,0.067226891,0,0,0
CHLORMERODRIN,ISOPROPYL MYRISTATE,0.186046512,0,0,0
CHLORMERODRIN,KAVA,0.0625,0,0,0
CHLORMERODRIN,LINAGLIPTIN,0.056179775,0,0,0
CHLORMERODRIN,LIGHT GREEN SF YELLOWISH,0.077922078,0,0,0
CHLORMERODRIN,LIFITEGRAST,0.097826087,0,0,0
CHLORMERODRIN,LURASIDONE,0.052631579,0,0,0
CHLORMERODRIN,LUMEFANTRINE,0.071428571,0,0,0
CHLORMERODRIN,LUSUTROMBOPAG,0.134831461,0,0,0
CHLORMERODRIN,MAZINDOL,0.031746032,0,0,0
CHLORMERODRIN,MAFENIDE,0.066666667,0,0,0
CHLORMERODRIN,MELOXICAM,0.074626866,0,0,0
CHLORMERODRIN,MERADIMATE,0.114754098,0,0,0
CHLORMERODRIN,METHOCARBAMOL,0.204081633,0,0,0
CHLORMERODRIN,METFORMIN,0.184210526,0,0,0
CHLORMERODRIN,METARAMINOL,0.081632653,0,0,0
CHLORMERODRIN,METAXALONE,0.070175439,0,0,0
CHLORMERODRIN,METHYL AMINOLEVULINATE,0.263157895,0,0,0
CHLORMERODRIN,MIZOLASTINE,0.077922078,0,0,0
CHLORMERODRIN,MINOCYCLINE,0.103896104,0,0,0
CHLORMERODRIN,MORPHINE,0.057971014,0,0,0
CHLORMERODRIN,MYCOPHENOLIC ACID,0.121212121,0,0,0
CHLORMERODRIN,NABILONE,0.052631579,0,0,0
CHLORMERODRIN,NALOXONE,0.052631579,0,0,0
CHLORMERODRIN,NAFARELIN,0.092307692,0,0,0
CHLORMERODRIN,NELARABINE,0.107692308,0,0,0
CHLORMERODRIN,NIACIN,0.065217391,0,0,0
CHLORMERODRIN,NORGESTIMATE,0.105263158,0,0,0
CHLORMERODRIN,NORFLURANE,0.028571429,0,0,0
CHLORMERODRIN,OUABAIN,0.065217391,0,0,0
CHLORMERODRIN,OMIDENEPAG ISOPROPYL,0.107142857,0,0,0
CHLORMERODRIN,OLMESARTAN,0.102564103,0,0,0
CHLORMERODRIN,OTESECONAZOLE,0.037037037,0,0,0
CHLORMERODRIN,OXYMETAZOLINE,0.047619048,0,0,0
CHLORMERODRIN,OXITRIPTAN,0.125,0,0,0
CHLORMERODRIN,PALONOSETRON,0.014705882,0,0,0
CHLORMERODRIN,PADIMATE O,0.181818182,0,0,0
CHLORMERODRIN,PANCURONIUM,0.082191781,0,0,0
CHLORMERODRIN,PARTHENOLIDE,0.029850746,0,0,0
CHLORMERODRIN,PEXIDARTINIB,0.054794521,0,0,0
CHLORMERODRIN,PHENINDAMINE,0.033333333,0,0,0
CHLORMERODRIN,PIMECROLIMUS,0.087378641,0,0,0
CHLORMERODRIN,PINDOLOL,0.116666667,0,0,0
CHLORMERODRIN,PILOCARPINE,0.066666667,0,0,0
CHLORMERODRIN,PIRENZEPINE,0.069444444,0,0,0
CHLORMERODRIN,PIRBUTEROL,0.127272727,0,0,0
CHLORMERODRIN,POTASSIUM CATION,0,0,0,0
CHLORMERODRIN,PRAMIPEXOLE,0.105263158,0,0,0
CHLORMERODRIN,PRILOCAINE,0.173076923,0,0,0
CHLORMERODRIN,PRIMAQUINE,0.109375,0,0,0
CHLORMERODRIN,PROPYL ALCOHOL,0.090909091,0,0,0
CHLORMERODRIN,PREDNISOLONE PHOSPHATE,0.105263158,0,0,0
CHLORMERODRIN,PRAZIQUANTEL,0.044776119,0,0,0
CHLORMERODRIN,PSEUDOEPHEDRINE,0.086956522,0,0,0
CHLORMERODRIN,REPOTRECTINIB,0.024691358,0,0,0
CHLORMERODRIN,RIFAXIMIN,0.053571429,0,0,0
CHLORMERODRIN,RIMEXOLONE,0.098591549,0,0,0
CHLORMERODRIN,RITODRINE,0.094339623,0,0,0
CHLORMERODRIN,RAMELTEON,0.107692308,0,0,0
CHLORMERODRIN,SELENIUM SULFIDE,0,0,0,0
CHLORMERODRIN,SEMAGLUTIDE,0.06875,0,0,0
CHLORMERODRIN,SETMELANOTIDE,0.077586207,0,0,0
CHLORMERODRIN,SITAGLIPTIN,0.098591549,0,0,0
CHLORMERODRIN,SODIUM LAURYL SULFOACETATE,0.142857143,0,0,0
CHLORMERODRIN,SUCCINYLCHOLINE,0.175,0,0,0
CHLORMERODRIN,TADALAFIL,0.037974684,0,0,0
CHLORMERODRIN,TIBOLONE,0.042253521,0,0,0
CHLORMERODRIN,TECHNETIUM TC-99M PYROPHOSPHATE,0.054054054,0,0,0
CHLORMERODRIN,TENOFOVIR DISOPROXIL,0.142857143,0,0,0
CHLORMERODRIN,TEMAZEPAM,0.0625,0,0,0
CHLORMERODRIN,TESTOSTERONE UNDECANOATE,0.108108108,0,0,0
CHLORMERODRIN,THIOTEPA,0,0,0,0
CHLORMERODRIN,TIROFIBAN,0.138888889,0,0,0
CHLORMERODRIN,TOLCAPONE,0.109090909,0,0,0
CHLORMERODRIN,TRIMIPRAMINE,0.053571429,0,0,0
CHLORMERODRIN,TROLEANDOMYCIN,0.079545455,0,0,0
CHLORMERODRIN,TYROPANOIC ACID,0.116666667,0,0,0
CHLORMERODRIN,VADADUSTAT,0.13559322,0,0,0
CHLORMERODRIN,VALACICLOVIR,0.119402985,0,0,0
CHLORMERODRIN,VALINE,0.162162162,0,0,0
CHLORMERODRIN,VINFLUNINE,0.105263158,0,0,0
CHLORMERODRIN,VOCLOSPORIN,0.063157895,0,0,0
CHLORMERODRIN,XYLOSE,0.095238095,0,0,0
CHLORMERODRIN,ZINC SULFATE,0.029411765,0,0,0
CHLORMERODRIN,ZOTEPINE,0.0625,0,0,0
CHLORMERODRIN,ZUCAPSAICIN,0.161290323,0,0,0
CHLOROXYLENOL,ACETYLCARNITINE,0.05,0,0,0
CHLOROXYLENOL,ACETYLCYSTEINE,0.057142857,0,0,0
CHLOROXYLENOL,ALIMEMAZINE,0.093023256,0,0,0
CHLOROXYLENOL,ALLANTOIN,0.052631579,0,0,0
CHLOROXYLENOL,ALMASILATE,0,0,0,0
CHLOROXYLENOL,ALUMINUM HYDROXIDE,0,0,0,0
CHLOROXYLENOL,AMISULPRIDE,0.080645161,0,0,0
CHLOROXYLENOL,AMPICILLIN,0.070175439,0,0,0
CHLOROXYLENOL,ARMODAFINIL,0.076923077,0,0,0
CHLOROXYLENOL,ARTEMOTIL,0.018181818,0,0,0
CHLOROXYLENOL,ATOGEPANT,0.056818182,0,0,0
CHLOROXYLENOL,ATORVASTATIN,0.078125,0,0,0
CHLOROXYLENOL,AVOBENZONE,0.1,0,0,0
CHLOROXYLENOL,BENDAMUSTINE,0.109090909,0,0,0
CHLOROXYLENOL,BETHANIDINE,0.105263158,0,0,0
CHLOROXYLENOL,BIOTIN,0.041666667,0,0,0
CHLOROXYLENOL,BISPHENOL A DIGLYCIDYL ETHER,0.1,0,0,0
CHLOROXYLENOL,BINIMETINIB,0.089552239,0,0,0
CHLOROXYLENOL,BOSENTAN,0.057142857,0,0,0
CHLOROXYLENOL,BREXANOLONE,0.04,0,0,0
CHLOROXYLENOL,BRILLIANT BLUE G,0.081395349,0,0,0
CHLOROXYLENOL,BROMAZEPAM,0.056603774,0,0,0
CHLOROXYLENOL,BUTABARBITAL,0.054054054,0,0,0
CHLOROXYLENOL,CABAZITAXEL,0.048543689,0,0,0
CHLOROXYLENOL,CALCIUM LACTATE,0.074074074,0,0,0
CHLOROXYLENOL,CARBAMAZEPINE,0.083333333,0,0,0
CHLOROXYLENOL,CARBAMIDE PEROXIDE,0.045454545,0,0,0
CHLOROXYLENOL,CARPROFEN,0.155555556,0,0,0
CHLOROXYLENOL,CEFAZOLIN,0.067567568,0,0,0
CHLOROXYLENOL,CEFMETAZOLE,0.0375,0,0,0
CHLOROXYLENOL,CEFTAZIDIME,0.05952381,0,0,0
CHLOROXYLENOL,CEFPODOXIME,0.083333333,0,0,0
CHLOROXYLENOL,CHLORMERODRIN,0.073170732,0,0,0
CHLOROXYLENOL,CHLOROXYLENOL,1,0,0,0
CHLOROXYLENOL,CHLORPHENESIN CARBAMATE,0.12195122,0,0,0
CHLOROXYLENOL,CHROMIUM CR-51,0,0,0,0
CHLOROXYLENOL,CHROMIUM PICOLINATE,0.085714286,0,0,0
CHLOROXYLENOL,CIPROFIBRATE,0.11627907,0,0,0
CHLOROXYLENOL,CLASCOTERONE,0.0625,0,0,0
CHLOROXYLENOL,CLAVULANIC ACID,0.042553191,0,0,0
CHLOROXYLENOL,CLIDINIUM,0.08,0,0,0
CHLOROXYLENOL,CISATRACURIUM,0.080645161,0,0,0
CHLOROXYLENOL,COCARBOXYLASE,0.078125,0,0,0
CHLOROXYLENOL,CYCLOPHOSPHAMIDE,0.023809524,0,0,0
CHLOROXYLENOL,CYPROTERONE ACETATE,0.096774194,0,0,0
CHLOROXYLENOL,DAPSONE,0.066666667,0,0,0
CHLOROXYLENOL,DAPTOMYCIN,0.04,0,0,0
CHLOROXYLENOL,DEXBROMPHENIRAMINE,0.0625,0,0,0
CHLOROXYLENOL,DEXPANTHENOL,0.051282051,0,0,0
CHLOROXYLENOL,DIAZOXIDE,0.179487179,0,0,0
CHLOROXYLENOL,DIETHYLTOLUAMIDE,0.162162162,0,0,0
CHLOROXYLENOL,DIMAZOLE,0.078431373,0,0,0
CHLOROXYLENOL,DIMERCAPROL,0.035714286,0,0,0
CHLOROXYLENOL,DIMETOTIAZINE,0.092592593,0,0,0
CHLOROXYLENOL,DIMENHYDRINATE,0.081967213,0,0,0
CHLOROXYLENOL,DIIODOHYDROXYQUINOLINE,0.135135135,0,0,0
CHLOROXYLENOL,DL-ALPHA-TOCOPHEROL,0.096153846,0,0,0
CHLOROXYLENOL,DOMIPHEN,0.069767442,0,0,0
CHLOROXYLENOL,DOSULEPIN,0.06122449,0,0,0
CHLOROXYLENOL,DOPAMINE,0.15625,0,0,0
CHLOROXYLENOL,DROXIDOPA,0.131578947,0,0,0
CHLOROXYLENOL,ENOXACIN,0.086206897,0,0,0
CHLOROXYLENOL,EMPAGLIFLOZIN,0.09375,0,0,0
CHLOROXYLENOL,EPICRIPTINE,0.042553191,0,0,0
CHLOROXYLENOL,ERIBULIN,0.056818182,0,0,0
CHLOROXYLENOL,ESTRADIOL BENZOATE,0.080645161,0,0,0
CHLOROXYLENOL,ETHCHLORVYNOL,0.085714286,0,0,0
CHLOROXYLENOL,ETHYNODIOL DIACETATE,0.063492063,0,0,0
CHLOROXYLENOL,FELBAMATE,0.081081081,0,0,0
CHLOROXYLENOL,FELODIPINE,0.166666667,0,0,0
CHLOROXYLENOL,FESOTERODINE,0.109090909,0,0,0
CHLOROXYLENOL,FIDAXOMICIN,0.088495575,0,0,0
CHLOROXYLENOL,FLUORIDE ION F-18,0,0,0,0
CHLOROXYLENOL,FLUTAMIDE,0.104166667,0,0,0
CHLOROXYLENOL,FLUTICASONE,0.057971014,0,0,0
CHLOROXYLENOL,FLOCTAFENINE,0.0625,0,0,0
CHLOROXYLENOL,FORMALDEHYDE,0,0,0,0
CHLOROXYLENOL,FOSDENOPTERIN,0.046875,0,0,0
CHLOROXYLENOL,FOSTAMATINIB,0.0625,0,0,0
CHLOROXYLENOL,GANAXOLONE,0.039215686,0,0,0
CHLOROXYLENOL,GADOTERIC ACID,0.027777778,0,0,0
CHLOROXYLENOL,GADOTERIDOL,0.05,0,0,0
CHLOROXYLENOL,GADOPICLENOL,0.048387097,0,0,0
CHLOROXYLENOL,GRANISETRON,0.072727273,0,0,0
CHLOROXYLENOL,GUANIDINE,0.047619048,0,0,0
CHLOROXYLENOL,HALOFANTRINE,0.120689655,0,0,0
CHLOROXYLENOL,HOMATROPINE,0.108695652,0,0,0
CHLOROXYLENOL,IBANDRONATE,0.047619048,0,0,0
CHLOROXYLENOL,IOBENGUANE,0.105263158,0,0,0
CHLOROXYLENOL,IOBITRIDOL,0.081632653,0,0,0
CHLOROXYLENOL,IOXILAN,0.053571429,0,0,0
CHLOROXYLENOL,IMIDUREA,0.045454545,0,0,0
CHLOROXYLENOL,IVERMECTIN,0.064814815,0,0,0
CHLOROXYLENOL,ISOPROPYL MYRISTATE,0.054054054,0,0,0
CHLOROXYLENOL,KAVA,0.056603774,0,0,0
CHLOROXYLENOL,LINAGLIPTIN,0.051282051,0,0,0
CHLOROXYLENOL,LIGHT GREEN SF YELLOWISH,0.109375,0,0,0
CHLOROXYLENOL,LIFITEGRAST,0.098765432,0,0,0
CHLOROXYLENOL,LURASIDONE,0.03030303,0,0,0
CHLOROXYLENOL,LUMEFANTRINE,0.125,0,0,0
CHLOROXYLENOL,LUSUTROMBOPAG,0.085365854,0,0,0
CHLOROXYLENOL,MAZINDOL,0.104166667,0,0,0
CHLOROXYLENOL,MAFENIDE,0.058823529,0,0,0
CHLOROXYLENOL,MELOXICAM,0.132075472,0,0,0
CHLOROXYLENOL,MERADIMATE,0.076923077,0,0,0
CHLOROXYLENOL,METHOCARBAMOL,0.093023256,0,0,0
CHLOROXYLENOL,METFORMIN,0.064516129,0,0,0
CHLOROXYLENOL,METARAMINOL,0.242424242,0,0,0
CHLOROXYLENOL,METAXALONE,0.139534884,0,0,0
CHLOROXYLENOL,METHYL AMINOLEVULINATE,0.058823529,0,0,0
CHLOROXYLENOL,MIZOLASTINE,0.059701493,0,0,0
CHLOROXYLENOL,MINOCYCLINE,0.073529412,0,0,0
CHLOROXYLENOL,MORPHINE,0.089285714,0,0,0
CHLOROXYLENOL,MYCOPHENOLIC ACID,0.087719298,0,0,0
CHLOROXYLENOL,NABILONE,0.096774194,0,0,0
CHLOROXYLENOL,NALOXONE,0.0625,0,0,0
CHLOROXYLENOL,NAFARELIN,0.056910569,0,0,0
CHLOROXYLENOL,NELARABINE,0.071428571,0,0,0
CHLOROXYLENOL,NIACIN,0.088235294,0,0,0
CHLOROXYLENOL,NORGESTIMATE,0.058823529,0,0,0
CHLOROXYLENOL,NORFLURANE,0,0,0,0
CHLOROXYLENOL,OUABAIN,0.048780488,0,0,0
CHLOROXYLENOL,OMIDENEPAG ISOPROPYL,0.051948052,0,0,0
CHLOROXYLENOL,OLMESARTAN,0.088235294,0,0,0
CHLOROXYLENOL,OTESECONAZOLE,0.058823529,0,0,0
CHLOROXYLENOL,OXYMETAZOLINE,0.173913043,0,0,0
CHLOROXYLENOL,OXITRIPTAN,0.159090909,0,0,0
CHLOROXYLENOL,PALONOSETRON,0.036363636,0,0,0
CHLOROXYLENOL,PADIMATE O,0.081632653,0,0,0
CHLOROXYLENOL,PANCURONIUM,0.030769231,0,0,0
CHLOROXYLENOL,PARTHENOLIDE,0.075471698,0,0,0
CHLOROXYLENOL,PEXIDARTINIB,0.083333333,0,0,0
CHLOROXYLENOL,PHENINDAMINE,0.063829787,0,0,0
CHLOROXYLENOL,PIMECROLIMUS,0.075268817,0,0,0
CHLOROXYLENOL,PINDOLOL,0.078431373,0,0,0
CHLOROXYLENOL,PILOCARPINE,0.06122449,0,0,0
CHLOROXYLENOL,PIRENZEPINE,0.06557377,0,0,0
CHLOROXYLENOL,PIRBUTEROL,0.111111111,0,0,0
CHLOROXYLENOL,POTASSIUM CATION,0,0,0,0
CHLOROXYLENOL,PRAMIPEXOLE,0.0625,0,0,0
CHLOROXYLENOL,PRILOCAINE,0.139534884,0,0,0
CHLOROXYLENOL,PRIMAQUINE,0.072727273,0,0,0
CHLOROXYLENOL,PROPYL ALCOHOL,0.090909091,0,0,0
CHLOROXYLENOL,PREDNISOLONE PHOSPHATE,0.058823529,0,0,0
CHLOROXYLENOL,PRAZIQUANTEL,0.074074074,0,0,0
CHLOROXYLENOL,PSEUDOEPHEDRINE,0.117647059,0,0,0
CHLOROXYLENOL,REPOTRECTINIB,0.059701493,0,0,0
CHLOROXYLENOL,RIFAXIMIN,0.070707071,0,0,0
CHLOROXYLENOL,RIMEXOLONE,0.064516129,0,0,0
CHLOROXYLENOL,RITODRINE,0.15,0,0,0
CHLOROXYLENOL,RAMELTEON,0.071428571,0,0,0
CHLOROXYLENOL,SELENIUM SULFIDE,0,0,0,0
CHLOROXYLENOL,SEMAGLUTIDE,0.046052632,0,0,0
CHLOROXYLENOL,SETMELANOTIDE,0.036697248,0,0,0
CHLOROXYLENOL,SITAGLIPTIN,0.064516129,0,0,0
CHLOROXYLENOL,SODIUM LAURYL SULFOACETATE,0.073170732,0,0,0
CHLOROXYLENOL,SUCCINYLCHOLINE,0.060606061,0,0,0
CHLOROXYLENOL,TADALAFIL,0.060606061,0,0,0
CHLOROXYLENOL,TIBOLONE,0.050847458,0,0,0
CHLOROXYLENOL,TECHNETIUM TC-99M PYROPHOSPHATE,0,0,0,0
CHLOROXYLENOL,TENOFOVIR DISOPROXIL,0.0625,0,0,0
CHLOROXYLENOL,TEMAZEPAM,0.142857143,0,0,0
CHLOROXYLENOL,TESTOSTERONE UNDECANOATE,0.060606061,0,0,0
CHLOROXYLENOL,THIOTEPA,0,0,0,0
CHLOROXYLENOL,TIROFIBAN,0.060606061,0,0,0
CHLOROXYLENOL,TOLCAPONE,0.166666667,0,0,0
CHLOROXYLENOL,TRIMIPRAMINE,0.068181818,0,0,0
CHLOROXYLENOL,TROLEANDOMYCIN,0.050632911,0,0,0
CHLOROXYLENOL,TYROPANOIC ACID,0.12244898,0,0,0
CHLOROXYLENOL,VADADUSTAT,0.145833333,0,0,0
CHLOROXYLENOL,VALACICLOVIR,0.06779661,0,0,0
CHLOROXYLENOL,VALINE,0.068965517,0,0,0
CHLOROXYLENOL,VINFLUNINE,0.04587156,0,0,0
CHLOROXYLENOL,VOCLOSPORIN,0.034883721,0,0,0
CHLOROXYLENOL,XYLOSE,0.03030303,0,0,0
CHLOROXYLENOL,ZINC SULFATE,0,0,0,0
CHLOROXYLENOL,ZOTEPINE,0.12,0,0,0
CHLOROXYLENOL,ZUCAPSAICIN,0.111111111,0,0,0
CHLORPHENESIN CARBAMATE,ACETYLCARNITINE,0.12,0,0,0
CHLORPHENESIN CARBAMATE,ACETYLCYSTEINE,0.108695652,0,0,0
CHLORPHENESIN CARBAMATE,ALIMEMAZINE,0.109090909,0,0,0
CHLORPHENESIN CARBAMATE,ALLANTOIN,0.14893617,0,0,0
CHLORPHENESIN CARBAMATE,ALMASILATE,0,0,0,0
CHLORPHENESIN CARBAMATE,ALUMINUM HYDROXIDE,0,0,0,0
CHLORPHENESIN CARBAMATE,AMISULPRIDE,0.109589041,0,0,0
CHLORPHENESIN CARBAMATE,AMPICILLIN,0.119402985,0,0,0
CHLORPHENESIN CARBAMATE,ARMODAFINIL,0.244444444,0,0,0
CHLORPHENESIN CARBAMATE,ARTEMOTIL,0.060606061,0,0,0
CHLORPHENESIN CARBAMATE,ATOGEPANT,0.114583333,0,0,0
CHLORPHENESIN CARBAMATE,ATORVASTATIN,0.136986301,0,0,0
CHLORPHENESIN CARBAMATE,AVOBENZONE,0.208333333,0,0,0
CHLORPHENESIN CARBAMATE,BENDAMUSTINE,0.119402985,0,0,0
CHLORPHENESIN CARBAMATE,BETHANIDINE,0.098039216,0,0,0
CHLORPHENESIN CARBAMATE,BIOTIN,0.084745763,0,0,0
CHLORPHENESIN CARBAMATE,BISPHENOL A DIGLYCIDYL ETHER,0.183673469,0,0,0
CHLORPHENESIN CARBAMATE,BINIMETINIB,0.16,0,0,0
CHLORPHENESIN CARBAMATE,BOSENTAN,0.113924051,0,0,0
CHLORPHENESIN CARBAMATE,BREXANOLONE,0.047619048,0,0,0
CHLORPHENESIN CARBAMATE,BRILLIANT BLUE G,0.114583333,0,0,0
CHLORPHENESIN CARBAMATE,BROMAZEPAM,0.076923077,0,0,0
CHLORPHENESIN CARBAMATE,BUTABARBITAL,0.081632653,0,0,0
CHLORPHENESIN CARBAMATE,CABAZITAXEL,0.119266055,0,0,0
CHLORPHENESIN CARBAMATE,CALCIUM LACTATE,0.131578947,0,0,0
CHLORPHENESIN CARBAMATE,CARBAMAZEPINE,0.177777778,0,0,0
CHLORPHENESIN CARBAMATE,CARBAMIDE PEROXIDE,0.15625,0,0,0
CHLORPHENESIN CARBAMATE,CARPROFEN,0.2,0,0,0
CHLORPHENESIN CARBAMATE,CEFAZOLIN,0.094117647,0,0,0
CHLORPHENESIN CARBAMATE,CEFMETAZOLE,0.077777778,0,0,0
CHLORPHENESIN CARBAMATE,CEFTAZIDIME,0.095744681,0,0,0
CHLORPHENESIN CARBAMATE,CEFPODOXIME,0.108433735,0,0,0
CHLORPHENESIN CARBAMATE,CHLORMERODRIN,0.183673469,0,0,0
CHLORPHENESIN CARBAMATE,CHLOROXYLENOL,0.12195122,0,0,0
CHLORPHENESIN CARBAMATE,CHLORPHENESIN CARBAMATE,1,0,0,0
CHLORPHENESIN CARBAMATE,CHROMIUM CR-51,0,0,0,0
CHLORPHENESIN CARBAMATE,CHROMIUM PICOLINATE,0.181818182,0,0,0
CHLORPHENESIN CARBAMATE,CIPROFIBRATE,0.192307692,0,0,0
CHLORPHENESIN CARBAMATE,CLASCOTERONE,0.108108108,0,0,0
CHLORPHENESIN CARBAMATE,CLAVULANIC ACID,0.086206897,0,0,0
CHLORPHENESIN CARBAMATE,CLIDINIUM,0.133333333,0,0,0
CHLORPHENESIN CARBAMATE,CISATRACURIUM,0.14084507,0,0,0
CHLORPHENESIN CARBAMATE,COCARBOXYLASE,0.121621622,0,0,0
CHLORPHENESIN CARBAMATE,CYCLOPHOSPHAMIDE,0.075471698,0,0,0
CHLORPHENESIN CARBAMATE,CYPROTERONE ACETATE,0.123287671,0,0,0
CHLORPHENESIN CARBAMATE,DAPSONE,0.12195122,0,0,0
CHLORPHENESIN CARBAMATE,DAPTOMYCIN,0.090909091,0,0,0
CHLORPHENESIN CARBAMATE,DEXBROMPHENIRAMINE,0.101694915,0,0,0
CHLORPHENESIN CARBAMATE,DEXPANTHENOL,0.145833333,0,0,0
CHLORPHENESIN CARBAMATE,DIAZOXIDE,0.153846154,0,0,0
CHLORPHENESIN CARBAMATE,DIETHYLTOLUAMIDE,0.14,0,0,0
CHLORPHENESIN CARBAMATE,DIMAZOLE,0.131147541,0,0,0
CHLORPHENESIN CARBAMATE,DIMERCAPROL,0.075,0,0,0
CHLORPHENESIN CARBAMATE,DIMETOTIAZINE,0.106060606,0,0,0
CHLORPHENESIN CARBAMATE,DIMENHYDRINATE,0.126760563,0,0,0
CHLORPHENESIN CARBAMATE,DIIODOHYDROXYQUINOLINE,0.098039216,0,0,0
CHLORPHENESIN CARBAMATE,DL-ALPHA-TOCOPHEROL,0.075757576,0,0,0
CHLORPHENESIN CARBAMATE,DOMIPHEN,0.153846154,0,0,0
CHLORPHENESIN CARBAMATE,DOSULEPIN,0.081967213,0,0,0
CHLORPHENESIN CARBAMATE,DOPAMINE,0.159090909,0,0,0
CHLORPHENESIN CARBAMATE,DROXIDOPA,0.1875,0,0,0
CHLORPHENESIN CARBAMATE,ENOXACIN,0.115942029,0,0,0
CHLORPHENESIN CARBAMATE,EMPAGLIFLOZIN,0.150684932,0,0,0
CHLORPHENESIN CARBAMATE,EPICRIPTINE,0.087378641,0,0,0
CHLORPHENESIN CARBAMATE,ERIBULIN,0.103092784,0,0,0
CHLORPHENESIN CARBAMATE,ESTRADIOL BENZOATE,0.14084507,0,0,0
CHLORPHENESIN CARBAMATE,ETHCHLORVYNOL,0.06122449,0,0,0
CHLORPHENESIN CARBAMATE,ETHYNODIOL DIACETATE,0.094594595,0,0,0
CHLORPHENESIN CARBAMATE,FELBAMATE,0.384615385,0,0,0
CHLORPHENESIN CARBAMATE,FELODIPINE,0.186440678,0,0,0
CHLORPHENESIN CARBAMATE,FESOTERODINE,0.153846154,0,0,0
CHLORPHENESIN CARBAMATE,FIDAXOMICIN,0.113821138,0,0,0
CHLORPHENESIN CARBAMATE,FLUORIDE ION F-18,0,0,0,0
CHLORPHENESIN CARBAMATE,FLUTAMIDE,0.116666667,0,0,0
CHLORPHENESIN CARBAMATE,FLUTICASONE,0.074074074,0,0,0
CHLORPHENESIN CARBAMATE,FLOCTAFENINE,0.223880597,0,0,0
CHLORPHENESIN CARBAMATE,FORMALDEHYDE,0.03125,0,0,0
CHLORPHENESIN CARBAMATE,FOSDENOPTERIN,0.051948052,0,0,0
CHLORPHENESIN CARBAMATE,FOSTAMATINIB,0.1,0,0,0
CHLORPHENESIN CARBAMATE,GANAXOLONE,0.046875,0,0,0
CHLORPHENESIN CARBAMATE,GADOTERIC ACID,0.085106383,0,0,0
CHLORPHENESIN CARBAMATE,GADOTERIDOL,0.12,0,0,0
CHLORPHENESIN CARBAMATE,GADOPICLENOL,0.144927536,0,0,0
CHLORPHENESIN CARBAMATE,GRANISETRON,0.106060606,0,0,0
CHLORPHENESIN CARBAMATE,GUANIDINE,0.125,0,0,0
CHLORPHENESIN CARBAMATE,HALOFANTRINE,0.144927536,0,0,0
CHLORPHENESIN CARBAMATE,HOMATROPINE,0.203703704,0,0,0
CHLORPHENESIN CARBAMATE,IBANDRONATE,0.074074074,0,0,0
CHLORPHENESIN CARBAMATE,IOBENGUANE,0.142857143,0,0,0
CHLORPHENESIN CARBAMATE,IOBITRIDOL,0.13559322,0,0,0
CHLORPHENESIN CARBAMATE,IOXILAN,0.123076923,0,0,0
CHLORPHENESIN CARBAMATE,IMIDUREA,0.111111111,0,0,0
CHLORPHENESIN CARBAMATE,IVERMECTIN,0.066115702,0,0,0
CHLORPHENESIN CARBAMATE,ISOPROPYL MYRISTATE,0.127659574,0,0,0
CHLORPHENESIN CARBAMATE,KAVA,0.060606061,0,0,0
CHLORPHENESIN CARBAMATE,LINAGLIPTIN,0.078651685,0,0,0
CHLORPHENESIN CARBAMATE,LIGHT GREEN SF YELLOWISH,0.08974359,0,0,0
CHLORPHENESIN CARBAMATE,LIFITEGRAST,0.107526882,0,0,0
CHLORPHENESIN CARBAMATE,LURASIDONE,0.093333333,0,0,0
CHLORPHENESIN CARBAMATE,LUMEFANTRINE,0.184615385,0,0,0
CHLORPHENESIN CARBAMATE,LUSUTROMBOPAG,0.119565217,0,0,0
CHLORPHENESIN CARBAMATE,MAZINDOL,0.155172414,0,0,0
CHLORPHENESIN CARBAMATE,MAFENIDE,0.136363636,0,0,0
CHLORPHENESIN CARBAMATE,MELOXICAM,0.104477612,0,0,0
CHLORPHENESIN CARBAMATE,MERADIMATE,0.166666667,0,0,0
CHLORPHENESIN CARBAMATE,METHOCARBAMOL,0.525,0,0,0
CHLORPHENESIN CARBAMATE,METFORMIN,0.093023256,0,0,0
CHLORPHENESIN CARBAMATE,METARAMINOL,0.145833333,0,0,0
CHLORPHENESIN CARBAMATE,METAXALONE,0.125,0,0,0
CHLORPHENESIN CARBAMATE,METHYL AMINOLEVULINATE,0.136363636,0,0,0
CHLORPHENESIN CARBAMATE,MIZOLASTINE,0.118421053,0,0,0
